eventName,year,finishPlace,adjustedTime,lane,screenFile,seed,boatLabel,adjustedTimeString,boatId,handicap,penalty,adjustedTimeDelta,rawTimeDelta,adjustedTimePercent,rawTimePercent,laneLong,penaltyCode,boatStatus,rawTimeString,handicapString,penaltyString,adjustedTimeDeltaString,rawTimeDeltaString,avg_age,adjustedTimePercentString,rawTimePercentString,photoId,composite,longName,displayNum,altTitle,sp1Delta,sp2Delta,sp3Delta,dtUpdated,sp1Label,sp2Label,sp3Label,sp4Label,distanceRowed,distanceDelta,distancePercent,detailsUrl,orderOfFinishPlace,sp4RawTime,sp1RawTime,sp1RawTimeString,sp1Location,sp1Distance,sp2RawTime,sp2RawTimeString,sp2Location,sp2Distance,sp3RawTime,sp3RawTimeString,sp3Location,sp3Distance,sp4RawTimeString,sp4Location,sp4Distance,orgCount,sp1Split,sp1Place,sp2Split,sp2Place,sp3Split,sp3Place,sp4Split,sp1SplitPlace,sp2SplitPlace,sp3SplitPlace,sp4SplitPlace,sp1SplitTimeString,sp2SplitTimeString,sp3SplitTimeString,sp4SplitTimeString,sp1MarginString,sp2MarginString,sp3MarginString,avgAge,orgName,marginComment,comment,divisionTitle
Men's Club Eights,2016,19,1007898,21,195_1211370748433.png,A,"Sheils, C.",16:47.898,4167,0,0,0,0,0.0,0.0,,,,16:47.898,0.00,,,,19,,,0,,Williams College,0,,0,0,0,1477255567000,Riverside,Weld,CBC,Finish,0.0m,,,,19th,1007898,238517,3:58.517,1,1000,563100,9:23.100,2,2000,843691,14:03.691,3,3000,16:47.898,4,4000,1,0,19,0,19,0,19,0,0,0,0,0,,,,,,,,19,Williams College,,,
Men's Club Eights,2016,20,1013709,26,152_1467260609171.png,A,"Bolan, G.",16:53.709,3617,0,0,0,0,0.0,0.0,,,,16:53.709,0.00,,,,20,,,0,,URI Boat Club,0,,0,0,0,1477255567000,Riverside,Weld,CBC,Finish,0.0m,,,,20th,1013709,238027,3:58.027,1,1000,558149,9:18.149,2,2000,844934,14:04.934,3,3000,16:53.709,4,4000,1,0,20,0,20,0,20,0,0,0,0,0,,,,,,,,20,URI Boat Club,,,
Men's Club Eights,2016,21,1020102,19,5456_1346532444026.png,A,"Lauring, P.",17:00.102,4348,0,0,0,0,0.0,0.0,,,,17:00.102,0.00,,,,26,,,0,,MRA Alumni,0,,0,0,0,1477255567000,Riverside,Weld,CBC,Finish,0.0m,,,,21st,1020102,240467,4:00.467,1,1000,570248,9:30.248,2,2000,853297,14:13.297,3,3000,17:00.102,4,4000,1,0,21,0,21,0,21,0,0,0,0,0,,,,,,,,26,MRA Alumni,,,
Men's Club Eights,2016,22,1020863,14,606_1211513372867.png,A,"Clapp, C.",17:00.863,4993,0,0,0,0,0.0,0.0,,,,17:00.863,0.00,,,,25,,,0,,Union,0,,0,0,0,1477255567000,Riverside,Weld,CBC,Finish,0.0m,,,,22nd,1020863,241588,4:01.588,1,1000,569663,9:29.663,2,2000,856427,14:16.427,3,3000,17:00.863,4,4000,1,0,22,0,22,0,22,0,0,0,0,0,,,,,,,,25,Union,,,Club
Men's Club Eights,2016,23,1025896,16,1929_1221791515982.png,A,"DeMars, B.",17:05.896,3605,0,0,0,0,0.0,0.0,,,,17:05.896,0.00,,,,19,,,0,,MIT,0,,0,0,0,1477255567000,Riverside,Weld,CBC,Finish,0.0m,,,,23rd,1025896,238721,3:58.721,1,1000,557648,9:17.648,2,2000,849625,14:09.625,3,3000,17:05.896,4,4000,1,0,23,0,23,0,23,0,0,0,0,0,,,,,,,,19,MIT,,,
Men's Club Eights,2016,24,1026908,23,,A,"Santaigo, V.",17:06.908,5186,0,0,0,0,0.0,0.0,,,,17:06.908,0.00,,,,19,,,0,,Loyola MD,0,,0,0,0,1477255567000,Riverside,Weld,CBC,Finish,0.0m,,,,24th,1026908,241503,4:01.503,1,1000,569010,9:29.010,2,2000,858341,14:18.341,3,3000,17:06.908,4,4000,1,0,24,0,24,0,24,0,0,0,0,0,,,,,,,,19,Loyola MD,,,Club
Men's Club Eights,2016,25,1031077,27,109_1211367807653.png,A,"Nagle, A.",17:11.077,4707,0,0,0,0,0.0,0.0,,,,17:11.077,0.00,,,,18,,,0,,Boston College,0,,0,0,0,1477255566000,Riverside,Weld,CBC,Finish,0.0m,,,,25th,1031077,247802,4:07.802,1,1000,578211,9:38.211,2,2000,867499,14:27.499,3,3000,17:11.077,4,4000,1,0,25,0,25,0,25,0,0,0,0,0,,,,,,,,18,Boston College,,,
Men's Club Eights,2016,26,1032849,33,,A,"Whateley, T.",17:12.849,5282,0,0,0,0,0.0,0.0,,,,17:12.849,0.00,,,,29,,,0,,BNY Mellon,0,,0,0,0,1477255566000,Riverside,Weld,CBC,Finish,0.0m,,,,26th,1032849,243527,4:03.527,1,1000,572683,9:32.683,2,2000,857104,14:17.104,3,3000,17:12.849,4,4000,1,0,26,0,26,0,26,0,0,0,0,0,,,,,,,,29,BNY Mellon,,,Club
Men's Club Eights,2016,27,1034766,22,10159_1465350834349.png,A,"Carmody, C.",17:14.766,768,0,0,0,0,0.0,0.0,,,,17:14.766,0.00,,,,21,,,0,,University of Limerick,0,,0,0,0,1477255567000,Riverside,Weld,CBC,Finish,0.0m,,,,27th,1034766,242014,4:02.014,1,1000,572214,9:32.214,2,2000,866691,14:26.691,3,3000,17:14.766,4,4000,1,0,27,0,27,0,27,0,0,0,0,0,,,,,,,,21,University of Limerick,,,Club
Men's Club Eights,2016,28,1037854,25,214_1211376727039.png,A,"Kozak, J.",17:17.854,5188,0,0,0,0,0.0,0.0,,,,17:17.854,0.00,,,,35,,,0,,Western Reserve,0,,0,0,0,1477255567000,Riverside,Weld,CBC,Finish,0.0m,,,,28th,1037854,242735,4:02.735,1,1000,578237,9:38.237,2,2000,870139,14:30.139,3,3000,17:17.854,4,4000,1,0,28,0,28,0,28,0,0,0,0,0,,,,,,,,35,Western Reserve,,,Club
Men's Club Eights,2016,29,1047001,20,2308_1364071604328.png,A,"Richards, W.",17:27.001,3526,0,0,0,0,0.0,0.0,,,,17:27.001,0.00,,,,29,,,0,,MITRC,0,,0,0,0,1477255567000,Riverside,Weld,CBC,Finish,0.0m,,,,29th,1047001,249586,4:09.586,1,1000,579444,9:39.444,2,2000,874878,14:34.878,3,3000,17:27.001,4,4000,1,0,29,0,29,0,29,0,0,0,0,0,,,,,,,,29,MITRC,,,Club
Men's Club Eights,2016,30,1051076,34,1061_1253839909229.png,A,"Loguidice, J.",17:31.076,438,0,0,0,0,0.0,0.0,,,,17:31.076,0.00,,,,26,,,0,,Lehigh Alumni,0,,0,0,0,1477255567000,Riverside,Weld,CBC,Finish,0.0m,,,,30th,1051076,243145,4:03.145,1,1000,578591,9:38.591,2,2000,873135,14:33.135,3,3000,17:31.076,4,4000,1,0,30,0,30,0,30,0,0,0,0,0,,,,,,,,26,Lehigh Alumni,,,
Men's Club Eights,2016,31,1077492,35,136_1211367506676.png,A,"Villegas, L.",17:57.492,1825,0,0,0,0,0.0,0.0,,,,17:57.492,0.00,,,,21,,,0,,Amherst,0,,0,0,0,1477255566000,Riverside,Weld,CBC,Finish,0.0m,,,,31st,1077492,259244,4:19.244,1,1000,600745,10:00.745,2,2000,898852,14:58.852,3,3000,17:57.492,4,4000,1,0,31,0,31,0,31,0,0,0,0,0,,,,,,,,21,Amherst,,,
Men's Club Eights,2016,32,1086058,31,200_1211368660166.png,A,"Bruno, S.",18:06.058,2718,0,0,0,0,0.0,0.0,,,,18:06.058,0.00,,,,19,,,0,,Coast Guard,0,,0,0,0,1477255567000,Riverside,Weld,CBC,Finish,0.0m,,,,32nd,1086058,255830,4:15.830,1,1000,600010,10:00.010,2,2000,900536,15:00.536,3,3000,18:06.058,4,4000,1,0,32,0,32,0,32,0,0,0,0,0,,,,,,,,19,Coast Guard,,,
Men's Club Eights,2016,33,1090813,30,1042_1320782979878.png,A,"Kuhn, T.",18:10.813,4557,0,0,0,0,0.0,0.0,,,,18:10.813,0.00,,,,20,,,0,,William and Mary,0,,0,0,0,1477255567000,Riverside,Weld,CBC,Finish,0.0m,,,,33rd,1090813,263248,4:23.248,1,1000,602764,10:02.764,2,2000,903989,15:03.989,3,3000,18:10.813,4,4000,1,0,33,0,33,0,33,0,0,0,0,0,,,,,,,,20,William and Mary,,,
Men's Club Eights,2016,34,1119146,29,5444_1453853489787.png,A,"Allin, R.",18:39.146,1150,0,0,0,0,0.0,0.0,,,,18:39.146,0.00,,,,34,,,0,,Nassau,0,,0,0,0,1477255567000,Riverside,Weld,CBC,Finish,0.0m,,,,34th,1119146,265587,4:25.587,1,1000,626462,10:26.462,2,2000,937231,15:37.231,3,3000,18:39.146,4,4000,1,0,34,0,34,0,34,0,0,0,0,0,,,,,,,,34,Nassau,,,
Men's Club Eights,2016,35,1168499,24,183_1376890493176.png,A,"Murphy, M.",19:28.499,3429,0,0,0,0,0.0,0.0,,,,19:28.499,0.00,,,,43,,,0,,Tufts University,0,,0,0,0,1477255567000,Riverside,Weld,CBC,Finish,0.0m,,,,35th,1168499,277400,4:37.400,1,1000,650308,10:50.308,2,2000,975921,16:15.921,3,3000,19:28.499,4,4000,1,0,35,0,35,0,35,0,0,0,0,0,,,,,,,,43,Tufts University,,,
Men's Club Eights,2016,36,1207229,28,1078_1381096650107.png,A,"Rogers, R.",20:07.229,2860,0,0,0,0,0.0,0.0,,,,20:07.229,0.00,,,,25,,,0,,Wharton,0,,0,0,0,1477255567000,Riverside,Weld,CBC,Finish,0.0m,,,,36th,1207229,280350,4:40.350,1,1000,670647,11:10.647,2,2000,1003168,16:43.168,3,3000,20:07.229,4,4000,1,0,36,0,36,0,36,0,0,0,0,0,,,,,,,,25,Wharton,,,Club
Men's Club Eights,2017,1,872582,3,78_1211367876374.png,A,"Blackburn, K.",14:32.582,3433,0,0,0,0,0.0,0.0,,,,14:32.582,0.00,,,,20,,,0,,BU Men,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,1st,872582,202142,3:22.142,1,1000,477462,7:57.462,2,2000,724686,12:04.686,3,3000,14:32.582,4,4000,1,0,1,0,1,0,1,0,0,0,0,0,,,,,,,,20,BU Men,,,
Men's Club Eights,2017,2,876046,1,172_1211369665746.png,A,"Rasmussen, R.",14:36.046,3518,0,0,0,0,0.0,0.0,,,,14:36.046,0.00,,,,20,,,0,,Harvard U,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,2nd,876046,204770,3:24.770,1,1000,483716,8:03.716,2,2000,730372,12:10.372,3,3000,14:36.046,4,4000,1,0,2,0,2,0,2,0,0,0,0,0,,,,,,,,20,Harvard U,,,
Men's Club Eights,2017,3,882331,5,279_1211427642464.png,M,"Wu, C.",14:42.331,4213,0,0,0,0,0.0,0.0,,,,14:42.331,0.00,,,,25,,,0,,Riverside,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,3rd,882331,207567,3:27.567,1,1000,485884,8:05.884,2,2000,732353,12:12.353,3,3000,14:42.331,4,4000,1,0,3,0,3,0,3,0,0,0,0,0,,,,,,,,25,Riverside,,,Club
Men's Club Eights,2017,4,886005,12,59_1211513070024.png,B,"Jackson, C.",14:46.005,3942,0,0,0,0,0.0,0.0,,,,14:46.005,0.00,,,,20,,,0,,Naval Academy,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,4th,886005,201729,3:21.729,1,1000,485072,8:05.072,2,2000,730023,12:10.023,3,3000,14:46.005,4,4000,1,0,4,0,4,0,4,0,0,0,0,0,,,,,,,,20,Naval Academy,,,
Men's Club Eights,2017,5,892632,2,2316_1495480215716.png,A,"Tzekov, C.",14:52.632,4098,0,0,0,0,0.0,0.0,,,,14:52.632,0.00,,,,19,,,0,,Northeastern University,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,5th,892632,207953,3:27.953,1,1000,489808,8:09.808,2,2000,740592,12:20.592,3,3000,14:52.632,4,4000,1,0,5,0,5,0,5,0,0,0,0,0,,,,,,,,19,Northeastern University,,,
Men's Club Eights,2017,6,904277,4,153_1267070876970.png,A,"Dow, J.",15:04.277,3536,0,0,0,0,0.0,0.0,,,,15:04.277,0.00,,,,19,,,0,,Brown,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,6th,904277,210819,3:30.819,1,1000,496814,8:16.814,2,2000,750324,12:30.324,3,3000,15:04.277,4,4000,1,0,6,0,6,0,6,0,0,0,0,0,,,,,,,,19,Brown,,,
Men's Club Eights,2017,7,904403,9,59_1211513070024.png,A,"Camp, E.",15:04.403,3941,0,0,0,0,0.0,0.0,,,,15:04.403,0.00,,,,21,,,0,,Naval Academy,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,7th,904403,210369,3:30.369,1,1000,495096,8:15.096,2,2000,745394,12:25.394,3,3000,15:04.403,4,4000,1,0,7,0,7,0,7,0,0,0,0,0,,,,,,,,21,Naval Academy,,,
Men's Club Eights,2017,8,905528,7,722_1211574109030.png,A,"Barpoulis, N.",15:05.528,3724,0,0,0,0,0.0,0.0,,,,15:05.528,0.00,,,,26,,,0,,Potomac,0,,0,0,0,1508773643000,Riverside,Weld,CBC,Finish,0.0m,,,,8th,905528,209363,3:29.363,1,1000,494430,8:14.430,2,2000,745799,12:25.799,3,3000,15:05.528,4,4000,1,0,8,0,8,0,8,0,0,0,0,0,,,,,,,,26,Potomac,,,Club
Men's Club Eights,2017,9,906594,6,1986_1477544154948.png,A,"Levinson, M.",15:06.594,3873,0,0,0,0,0.0,0.0,,,,15:06.594,0.00,,,,19,,,0,,Dartmouth,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,9th,906594,205788,3:25.788,1,1000,491767,8:11.767,2,2000,747490,12:27.490,3,3000,15:06.594,4,4000,1,0,9,0,9,0,9,0,0,0,0,0,,,,,,,,19,Dartmouth,,,
Men's Club Eights,2017,10,908146,8,78_1211367876374.png,A,"Ferme, T.",15:08.146,3434,0,0,0,0,0.0,0.0,,,,15:08.146,0.00,,,,19,,,0,,BU Men,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,10th,908146,209030,3:29.030,1,1000,496792,8:16.792,2,2000,750985,12:30.985,3,3000,15:08.146,4,4000,1,0,10,0,10,0,10,0,0,0,0,0,,,,,,,,19,BU Men,,,
Men's Club Eights,2017,11,908564,10,172_1211369665746.png,B,"Olsen, V.",15:08.564,3519,0,0,0,0,0.0,0.0,,,,15:08.564,0.00,,,,20,,,0,,Harvard U,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,11th,908564,208983,3:28.983,1,1000,492629,8:12.629,2,2000,749247,12:29.247,3,3000,15:08.564,4,4000,1,0,11,0,11,0,11,0,0,0,0,0,,,,,,,,20,Harvard U,,,
Men's Club Eights,2017,12,908910,24,2764_1254849293960.png,A,"den Herik, K.",15:08.910,1577,0,0,0,0,0.0,0.0,,,,15:08.910,0.00,,,,22,,,0,,A.S.R. Nereus,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,12th,908910,206349,3:26.349,1,1000,495762,8:15.762,2,2000,753356,12:33.356,3,3000,15:08.910,4,4000,1,0,12,0,12,0,12,0,0,0,0,0,,,,,,,,22,A.S.R. Nereus,,,
Men's Club Eights,2017,13,921894,27,4718_1337800276467.png,A,"Schießwohl, L.",15:21.894,3793,0,0,0,0,0.0,0.0,,,,15:21.894,0.00,,,,24,,,0,,Favorite,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,13th,921894,211198,3:31.198,1,1000,506254,8:26.254,2,2000,766110,12:46.110,3,3000,15:21.894,4,4000,1,0,13,0,13,0,13,0,0,0,0,0,,,,,,,,24,Favorite,,,Club
Men's Club Eights,2017,14,933651,14,405_1340136607679.png,A,"Farmer, M.",15:33.651,4306,0,0,0,0,0.0,0.0,,,,15:33.651,0.00,,,,28,,,0,,Fat Cat,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,14th,933651,214682,3:34.682,1,1000,508360,8:28.360,2,2000,769994,12:49.994,3,3000,15:33.651,4,4000,1,0,14,0,14,0,14,0,0,0,0,0,,,,,,,,28,Fat Cat,,,Club
Men's Club Eights,2017,15,933813,16,153_1267070876970.png,B,"Manrique, N.",15:33.813,3537,0,0,0,0,0.0,0.0,,,,15:33.813,0.00,,,,19,,,0,,Brown,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,15th,933813,217988,3:37.988,1,1000,512276,8:32.276,2,2000,769568,12:49.568,3,3000,15:33.813,4,4000,1,0,15,0,15,0,15,0,0,0,0,0,,,,,,,,19,Brown,,,
Men's Club Eights,2017,16,939765,11,172_1211369665746.png,C,"Kenny, A.",15:39.765,3520,0,15000,0,0,0.0,0.0,,"FO @ 17, BO @ 17",,15:24.765,0.00,0:15.000,,,20,,,0,,Harvard U,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,16th,924765,212766,3:32.766,1,1000,505866,8:25.866,2,2000,763468,12:43.468,3,3000,15:24.765,4,4000,1,0,16,0,16,0,16,0,0,0,0,0,,,,,,,,20,Harvard U,,,
Men's Club Eights,2017,17,942032,18,1929_1221791515982.png,A,"Cummings, A.",15:42.032,4010,0,0,0,0,0.0,0.0,,,,15:42.032,0.00,,,,19,,,0,,MIT,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,17th,942032,207660,3:27.660,1,1000,504002,8:24.002,2,2000,773037,12:53.037,3,3000,15:42.032,4,4000,1,0,17,0,17,0,17,0,0,0,0,0,,,,,,,,19,MIT,,,
Men's Club Eights,2017,18,943338,34,3368_1463855929643.png,A,"Coenders, C.",15:43.338,1762,0,0,0,0,0.0,0.0,,,,15:43.338,0.00,,,,34,,,0,,De Hoop,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,18th,943338,215822,3:35.822,1,1000,517298,8:37.298,2,2000,781356,13:01.356,3,3000,15:43.338,4,4000,1,0,18,0,18,0,18,0,0,0,0,0,,,,,,,,34,De Hoop,,,Club
Men's Club Eights,2017,19,948705,17,36_1211513061426.png,A,"Hall, G.",15:48.705,4015,0,0,0,0,0.0,0.0,,,,15:48.705,0.00,,,,20,,,0,,West Point,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,19th,948705,218853,3:38.853,1,1000,515200,8:35.200,2,2000,781843,13:01.843,3,3000,15:48.705,4,4000,1,0,19,0,19,0,19,0,0,0,0,0,,,,,,,,20,West Point,,,
Men's Club Eights,2017,20,956323,15,2855_1238029342412.png,A,"Scaduto, J.",15:56.323,3404,0,0,0,0,0.0,0.0,,,,15:56.323,0.00,,,,26,,,0,,West Side Rowing Club,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,20th,956323,214583,3:34.583,1,1000,514515,8:34.515,2,2000,787906,13:07.906,3,3000,15:56.323,4,4000,1,0,20,0,20,0,20,0,0,0,0,0,,,,,,,,26,West Side Rowing Club,,,Club
Men's Club Eights,2017,21,956747,31,2476_1215204157946.png,A,"Fistek, W.",15:56.747,3195,0,0,0,0,0.0,0.0,,,,15:56.747,0.00,,,,22,,,0,,California,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,21st,956747,220246,3:40.246,1,1000,523606,8:43.606,2,2000,797034,13:17.034,3,3000,15:56.747,4,4000,1,0,21,0,21,0,21,0,0,0,0,0,,,,,,,,22,California,,,Club
Men's Club Eights,2017,22,958220,29,2027_1211683933573.png,A,"Mcpeak, N.",15:58.220,1349,0,0,0,0,0.0,0.0,,,,15:58.220,0.00,,,,28,,,0,,University Barge,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,22nd,958220,214126,3:34.126,1,1000,523578,8:43.578,2,2000,797844,13:17.844,3,3000,15:58.220,4,4000,1,0,22,0,22,0,22,0,0,0,0,0,,,,,,,,28,University Barge,,,Club
Men's Club Eights,2017,23,961933,35,303_1212120043658.png,A,"Broucek, A.",16:01.933,2709,0,0,0,0,0.0,0.0,,,,16:01.933,0.00,,,,35,,,0,,Lake Union,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,23rd,961933,220772,3:40.772,1,1000,525412,8:45.412,2,2000,793508,13:13.508,3,3000,16:01.933,4,4000,1,0,23,0,23,0,23,0,0,0,0,0,,,,,,,,35,Lake Union,,,Club
Men's Club Eights,2017,24,964518,25,25_1211513239618.png,A,"Leigh, A.",16:04.518,3825,0,0,0,0,0.0,0.0,,,,16:04.518,0.00,,,,21,,,0,,UGA,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,24th,964518,225024,3:45.024,1,1000,530748,8:50.748,2,2000,797921,13:17.921,3,3000,16:04.518,4,4000,1,0,24,0,24,0,24,0,0,0,0,0,,,,,,,,21,UGA,,,
Men's Club Eights,2017,25,969018,36,665_1211370631096.png,A,"Carabillo, N.",16:09.018,3228,0,0,0,0,0.0,0.0,,,,16:09.018,0.00,,,,20,,,0,,WPI,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,25th,969018,224152,3:44.152,1,1000,533346,8:53.346,2,2000,805713,13:25.713,3,3000,16:09.018,4,4000,1,0,25,0,25,0,25,0,0,0,0,0,,,,,,,,20,WPI,,,
Men's Club Eights,2017,26,977512,26,8_1211402109009.png,A,"Tyrrell, K.",16:17.512,4587,0,0,0,0,0.0,0.0,,,,16:17.512,0.00,,,,19,,,0,,Fordham,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,26th,977512,230149,3:50.149,1,1000,542204,9:02.204,2,2000,814097,13:34.097,3,3000,16:17.512,4,4000,1,0,26,0,26,0,26,0,0,0,0,0,,,,,,,,19,Fordham,,,
Men's Club Eights,2017,27,981845,28,156_1211513996253.png,A,"Wenzel, J.",16:21.845,2734,0,0,0,0,0.0,0.0,,,,16:21.845,0.00,,,,20,,,0,,UMass,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,27th,981845,219903,3:39.903,1,1000,534130,8:54.130,2,2000,818056,13:38.056,3,3000,16:21.845,4,4000,1,0,27,0,27,0,27,0,0,0,0,0,,,,,,,,20,UMass,,,Club
Men's Club Eights,2017,28,988806,19,109_1211367807653.png,A,"Cunningham, G.",16:28.806,4425,0,0,0,0,0.0,0.0,,,,16:28.806,0.00,,,,19,,,0,,Boston College,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,28th,988806,225697,3:45.697,1,1000,537532,8:57.532,2,2000,818974,13:38.974,3,3000,16:28.806,4,4000,1,0,28,0,28,0,28,0,0,0,0,0,,,,,,,,19,Boston College,,,
Men's Club Eights,2017,29,995480,33,1107_1211368039962.png,A,"Daugherty, C.",16:35.480,4532,0,0,0,0,0.0,0.0,,,,16:35.480,0.00,,,,19,,,0,,Bucknell,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,29th,995480,226343,3:46.343,1,1000,537232,8:57.232,2,2000,816820,13:36.820,3,3000,16:35.480,4,4000,1,0,29,0,29,0,29,0,0,0,0,0,,,,,,,,19,Bucknell,,,
Men's Club Eights,2017,30,995496,20,7699_1373865180290.png,A,"Mahaney, C.",16:35.496,2899,0,0,0,0,0.0,0.0,,,,16:35.496,0.00,,,,28,,,0,,Georgetown,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,30th,995496,231845,3:51.845,1,1000,544735,9:04.735,2,2000,825994,13:45.994,3,3000,16:35.496,4,4000,1,0,30,0,30,0,30,0,0,0,0,0,,,,,,,,28,Georgetown,,,
Men's Club Eights,2017,31,1020576,30,5356_1344195266737.png,A,"Peterson, T.",17:00.576,616,0,0,0,0,0.0,0.0,,,,17:00.576,0.00,,,,28,,,0,,HBS Crew,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,31st,1020576,240488,4:00.488,1,1000,561732,9:21.732,2,2000,847827,14:07.827,3,3000,17:00.576,4,4000,1,0,31,0,31,0,31,0,0,0,0,0,,,,,,,,28,HBS Crew,,,Club
Men's Club Eights,2017,32,1021217,32,2308_1364071604328.png,A,"Walsh, S.",17:01.217,4866,0,0,0,0,0.0,0.0,,,,17:01.217,0.00,,,,29,,,0,,MITRC,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,32nd,1021217,232890,3:52.890,1,1000,555440,9:15.440,2,2000,840107,14:00.107,3,3000,17:01.217,4,4000,1,0,32,0,32,0,32,0,0,0,0,0,,,,,,,,29,MITRC,,,
Men's Club Eights,2017,33,1042831,21,,A,"Nolan, J.",17:22.831,3008,0,0,0,0,0.0,0.0,,,,17:22.831,0.00,,,,22,,,0,,Davenport RC,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,33rd,1042831,234675,3:54.675,1,1000,559262,9:19.262,2,2000,855954,14:15.954,3,3000,17:22.831,4,4000,1,0,33,0,33,0,33,0,0,0,0,0,,,,,,,,22,Davenport RC,,,Club
Men's Club Eights,2017,34,1045348,13,1071_1317959541281.png,A,"Curley, P.",17:25.348,3946,0,0,0,0,0.0,0.0,,,,17:25.348,0.00,,,,18,,,0,,Holy Cross,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,34th,1045348,237171,3:57.171,1,1000,560841,9:20.841,2,2000,851642,14:11.642,3,3000,17:25.348,4,4000,1,0,34,0,34,0,34,0,0,0,0,0,,,,,,,,18,Holy Cross,,,
Men's Club Eights,2017,35,1071339,23,334_1211725878443.png,A,"Kriese, K.",17:51.339,4543,0,0,0,0,0.0,0.0,,,,17:51.339,0.00,,,,39,,,0,,D.C. Strokes,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,35th,1071339,249854,4:09.854,1,1000,582111,9:42.111,2,2000,885482,14:45.482,3,3000,17:51.339,4,4000,1,0,35,0,35,0,35,0,0,0,0,0,,,,,,,,39,D.C. Strokes,,,Club
Men's Club Eights,2017,36,1227234,22,712_1211510203511.png,A,"Dunn, M.",20:27.234,3250,0,60000,0,0,0.0,0.0,,SV @ 10,,19:27.234,0.00,1:00.000,,,19,,,0,,Miami University,0,,0,0,0,1508773644000,Riverside,Weld,CBC,Finish,0.0m,,,,36th,1167234,256530,4:16.530,1,1000,611443,10:11.443,2,2000,956347,15:56.347,3,3000,19:27.234,4,4000,1,0,36,0,36,0,36,0,0,0,0,0,,,,,,,,19,Miami University,,,Club
Men's Club Eights,2018,1,886851,2,172_1211369665746.png,A,"Quinton, P.",14:46.851,4591,0,0,0,0,0.0,0.0,,,,14:46.851,0.00,,,,20,,,0,,Harvard U,0,,0,0,0,1540154249000,Riverside,Weld,CBC,Finish,0.0m,,,,1st,886851,206916,3:26.916,1,1000,489376,8:09.376,2,2000,739018,12:19.018,3,3000,14:46.851,4,4000,1,0,1,0,1,0,1,0,0,0,0,0,,,,,,,,20,Harvard U,,,
Men's Club Eights,2018,2,896251,5,153_1267070876970.png,A,"Hoite, M.",14:56.251,4241,0,0,0,0,0.0,0.0,,,,14:56.251,0.00,,,,19,,,0,,Brown,0,,0,0,0,1540154249000,Riverside,Weld,CBC,Finish,0.0m,,,,2nd,896251,209364,3:29.364,1,1000,493747,8:13.747,2,2000,745904,12:25.904,3,3000,14:56.251,4,4000,1,0,2,0,2,0,2,0,0,0,0,0,,,,,,,,19,Brown,,,
